cheater1_rank,cheater1_username,cheater1_submission_id,cheater2_rank,cheater2_username,cheater2_submission_id,similarity_percentage
8474,https://leetcode.com/u/kaku770,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327979949,8525,https://leetcode.com/u/leetCode_RZ,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327987997,50
8476,https://leetcode.com/u/khush2002,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327987110,8866,https://leetcode.com/u/Taswell,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328000198,55
8477,https://leetcode.com/u/prince0rjn,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327972533,8859,https://leetcode.com/u/61izzy,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327971348,65
8480,https://leetcode.com/u/DK7J5bK3zL2,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327994279,9029,https://leetcode.com/u/bsps_0318,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327995871,63
8481,https://leetcode.com/u/amisha-tripa,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327994291,8899,https://leetcode.com/u/mudit471,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327993855,81
8483,https://leetcode.com/u/kartikgarg991,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327994296,9392,https://leetcode.com/u/gabrielarokiadoss,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328001079,64
8484,https://leetcode.com/u/shivamkumarsingh1064,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327980547,8551,https://leetcode.com/u/PSS2134,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327981136,50
8486,https://leetcode.com/u/Aashishjhaa,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327972661,9181,https://leetcode.com/u/Sabbi_coder,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328005087,69
8491,https://leetcode.com/u/Gaurav_420,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327994430,8537,https://leetcode.com/u/AdityaNagalwade,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327958345,53
8495,https://leetcode.com/u/jst-yeeshu,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327994442,8983,https://leetcode.com/u/LIGHT_YAGAMI_AV,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327995184,57
8496,https://leetcode.com/u/hk342064,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327957556,9198,https://leetcode.com/u/neelmittal2903,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327977060,100
8501,https://leetcode.com/u/ac_e,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327980339,9039,https://leetcode.com/u/zoey1312,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327996023,53
8506,https://leetcode.com/u/chucklee,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327965441,8651,https://leetcode.com/u/pranjal930,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327957090,71
8507,https://leetcode.com/u/utkarsh_tiwari1,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327987681,89,https://leetcode.com/u/Lelouch_Britannia,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327911045,96
8508,https://leetcode.com/u/sumande,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327980490,937,https://leetcode.com/u/user4892d,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327946094,62
8510,https://leetcode.com/u/theoneim31,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973102,8904,https://leetcode.com/u/ArnabKundu123,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327993979,68
8514,https://leetcode.com/u/varun672,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327980650,8920,https://leetcode.com/u/__abhishek9696__,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327994175,73
8515,https://leetcode.com/u/shreyshah173,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973219,8618,https://leetcode.com/u/ElangoT,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327977145,53
8516,https://leetcode.com/u/Praneet308,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327989673,9366,https://leetcode.com/u/salinki,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327991550,100
8517,https://leetcode.com/u/shibalover,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327950545,8677,https://leetcode.com/u/ZosTera2438,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327990408,70
8518,https://leetcode.com/u/tarunsaini1357,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327980681,9225,https://leetcode.com/u/DharyaChoudhary74,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327948817,67
8520,https://leetcode.com/u/aggarwalmukul69,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327994908,8693,https://leetcode.com/u/aggarwalmukul96,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327997639,100
8522,https://leetcode.com/u/bala607,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327980773,9359,https://leetcode.com/u/inferno1708,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328000557,59
8523,https://leetcode.com/u/RoXoR1441,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327987992,911,https://leetcode.com/u/ved_02,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327930336,83
8524,https://leetcode.com/u/believee123,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973172,8721,https://leetcode.com/u/SatyamChauhan1315,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327991037,56
8526,https://leetcode.com/u/ThaniOruvan,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973442,9278,https://leetcode.com/u/monish_natarajan,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328006420,85
8529,https://leetcode.com/u/raghvendra124,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327995064,9051,https://leetcode.com/u/anlaoye,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327996226,53
8532,https://leetcode.com/u/sarthaxtic,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327984505,9168,https://leetcode.com/u/chauhan_1999,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327998009,77
8533,https://leetcode.com/u/whathappenstoaryan,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327988129,9002,https://leetcode.com/u/user0908rO,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328002328,72
8536,https://leetcode.com/u/pras_1503,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327988154,9198,https://leetcode.com/u/neelmittal2903,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327977060,65
8537,https://leetcode.com/u/AdityaNagalwade,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327958345,8790,https://leetcode.com/u/H_shah01,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327977660,100
8540,https://leetcode.com/u/stylebender07,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327988218,8664,https://leetcode.com/u/Vishesh_15,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327983010,69
8541,https://leetcode.com/u/yash8589,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973611,9164,https://leetcode.com/u/chenyixuan1205,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327976475,56
8542,https://leetcode.com/u/Janhavi_012,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327995212,8791,https://leetcode.com/u/protyayray140,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327992025,57
8547,https://leetcode.com/u/user0955Wy,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327925786,8930,https://leetcode.com/u/nikator_19,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327987280,77
8548,https://leetcode.com/u/vedavyas_cs15,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327995276,8628,https://leetcode.com/u/GEETHA_AKSHAY,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327967679,56
8549,https://leetcode.com/u/Geetansh01,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327995292,9325,https://leetcode.com/u/512kb,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328000071,60
8551,https://leetcode.com/u/PSS2134,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327981136,8846,https://leetcode.com/u/b20181,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327999836,89
8553,https://leetcode.com/u/lakshya_2707,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327995397,9198,https://leetcode.com/u/neelmittal2903,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327977060,69
8554,https://leetcode.com/u/aishwarya__--,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327995442,8906,https://leetcode.com/u/Neha_1406,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1328000888,100
8557,https://leetcode.com/u/Siddhant02082002,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327981295,8671,https://leetcode.com/u/Sumitch_26,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327983142,64
8565,https://leetcode.com/u/Ariba_Husain,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327988579,9140,https://leetcode.com/u/VenCasMet,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327963935,82
8566,https://leetcode.com/u/abhishek_pahal,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327988630,9424,https://leetcode.com/u/priyanshu_2-0-0-2,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327973178,55
8567,https://leetcode.com/u/tejasmundhe123,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327988631,8969,https://leetcode.com/u/saiharshith_17,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327994983,89
8569,https://leetcode.com/u/arunikabhattacharya22,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327981492,9199,https://leetcode.com/u/NavinMishra16,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327998513,60
8571,https://leetcode.com/u/Agastya3636,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327966549,937,https://leetcode.com/u/user4892d,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327946094,84
8572,https://leetcode.com/u/krishitaliya,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327974093,8834,https://leetcode.com/u/ARYAN_7800,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327992714,71
8575,https://leetcode.com/u/vinaygautam93,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327981627,8852,https://leetcode.com/u/yashr2629,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327999948,61
8577,https://leetcode.com/u/harshranawat,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327988802,8900,https://leetcode.com/u/cxykatherine322,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327972173,70
8578,https://leetcode.com/u/nagdaji,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327981661,8859,https://leetcode.com/u/61izzy,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327971348,53
8580,https://leetcode.com/u/Babul9818,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327988854,8707,https://leetcode.com/u/anushkp11,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327983747,67
8581,https://leetcode.com/u/suhas_28,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327981696,895,https://leetcode.com/u/jerry5841314,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327921452,85
8583,https://leetcode.com/u/vishalgusaiwal,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327918130,8688,https://leetcode.com/u/KnightKausha,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327976097,50
8584,https://leetcode.com/u/shunkin,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327995895,8634,https://leetcode.com/u/rsha256,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327989830,56
8586,https://leetcode.com/u/KunwarK,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327988920,8790,https://leetcode.com/u/H_shah01,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327977660,56
8590,https://leetcode.com/u/suraj02,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327989014,8859,https://leetcode.com/u/61izzy,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327971348,80
8592,https://leetcode.com/u/bharatwaj,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327974452,9223,https://leetcode.com/u/AUSM_1526,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327991736,59
8593,https://leetcode.com/u/Abhinav_0983,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327966942,875,https://leetcode.com/u/uddeshkadu,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327931676,51
8596,https://leetcode.com/u/yadav106,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327953755,9053,https://leetcode.com/u/kamalAhmad235964,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327996237,60
8597,https://leetcode.com/u/Anushka_Jaiswal,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327996080,8831,https://leetcode.com/u/lakshay812,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327999666,62
8598,https://leetcode.com/u/Manav_7603,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327981958,8738,https://leetcode.com/u/Kartik_Gupta_07,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327976895,53
8601,https://leetcode.com/u/JohnnyTaoshenyu,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327996154,8673,https://leetcode.com/u/afrozshaik2580,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327968353,68
8603,https://leetcode.com/u/Binary_Coder,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327989215,8992,https://leetcode.com/u/tarunreddy1018,https://leetcode.com/contest/weekly-contest-408/submissions/detail/1327967636,55
